customer_id,first_name,last_name,email,registration_date,region,customer_segment
7859,Michael,Davis,michael.davis7859@email.com,9/4/2023,North,VIP
7860,James,Brown,james.brown7860@email.com,5/29/2023,Central,Regular
7861,Jennifer,Williams,jennifer.williams7861@email.com,10/10/2023,Central,Occasional
7862,Jennifer,Thompson,jennifer.thompson7862@email.com,1/8/2023,North,Occasional
7863,Michael,Taylor,michael.taylor7863@email.com,11/27/2023,Central,Occasional
7864,Richard,Johnson,richard.johnson7864@email.com,10/9/2023,East,Occasional
7865,William,Davis,william.davis7865@email.com,12/26/2023,East,Occasional
7866,John,Williams,john.williams7866@email.com,12/31/2023,North,Occasional
7867,Mary,Martinez,mary.martinez7867@email.com,12/21/2023,East,Occasional
7868,John,White,john.white7868@email.com,11/20/2023,Central,Occasional
7869,Christopher,Wilson,christopher.wilson7869@email.com,12/12/2023,West,Occasional
7870,Michael,White,michael.white7870@email.com,9/11/2023,West,Occasional
7871,Susan,Johnson,susan.johnson7871@email.com,5/12/2023,Central,Occasional
7872,David,Gonzalez,david.gonzalez7872@email.com,11/1/2023,East,VIP
7873,William,Garcia,william.garcia7873@email.com,11/10/2023,East,Occasional
7874,Richard,Jackson,richard.jackson7874@email.com,12/6/2023,Central,Occasional
7875,Patricia,Thomas,patricia.thomas7875@email.com,11/28/2023,North,Occasional
7876,Jennifer,Thomas,jennifer.thomas7876@email.com,2/25/2023,North,Regular
7877,Sarah,Brown,sarah.brown7877@email.com,11/14/2023,Central,VIP
7878,John,Jackson,john.jackson7878@email.com,6/19/2023,East,Occasional
7879,Mary,Moore,mary.moore7879@email.com,10/30/2023,Central,Occasional
7880,David,Johnson,david.johnson7880@email.com,11/24/2023,North,Occasional
7881,William,Jones,william.jones7881@email.com,5/14/2023,South,Occasional
7882,Jessica,Lee,jessica.lee7882@email.com,10/24/2023,North,Occasional
7883,Mary,Williams,mary.williams7883@email.com,12/16/2023,South,Occasional
7884,Thomas,Thompson,thomas.thompson7884@email.com,4/1/2023,West,Occasional
7885,Karen,Anderson,karen.anderson7885@email.com,12/13/2023,East,VIP
7886,Lisa,Jackson,lisa.jackson7886@email.com,3/1/2023,East,VIP
7887,James,Anderson,james.anderson7887@email.com,12/4/2023,Central,VIP
7888,Christopher,Smith,christopher.smith7888@email.com,10/24/2023,North,Occasional
7889,Linda,Wilson,linda.wilson7889@email.com,11/1/2023,South,Occasional
7890,Linda,Martin,linda.martin7890@email.com,8/28/2023,West,Occasional
7891,Patricia,Thompson,patricia.thompson7891@email.com,11/29/2023,North,Occasional
7892,John,Hernandez,john.hernandez7892@email.com,10/29/2023,West,VIP
7893,Daniel,Anderson,daniel.anderson7893@email.com,12/17/2023,Central,Occasional
7894,James,Anderson,james.anderson7894@email.com,10/11/2023,East,Regular
7895,Barbara,Lopez,barbara.lopez7895@email.com,11/6/2023,North,Occasional
7896,Susan,Thomas,susan.thomas7896@email.com,1/24/2023,West,Occasional
7897,Robert,White,robert.white7897@email.com,12/11/2023,South,Occasional
7898,Linda,Martinez,linda.martinez7898@email.com,3/2/2023,East,Regular
7899,Christopher,Jackson,christopher.jackson7899@email.com,2/26/2023,East,Regular
7900,Jennifer,Lopez,jennifer.lopez7900@email.com,10/1/2023,South,Regular
7901,Joseph,Rodriguez,joseph.rodriguez7901@email.com,1/28/2023,Central,Occasional
7902,Patricia,Garcia,patricia.garcia7902@email.com,1/24/2023,East,Occasional
7903,William,Martinez,william.martinez7903@email.com,11/18/2023,West,Occasional
7904,Sarah,Moore,sarah.moore7904@email.com,12/9/2023,South,Regular
7905,Richard,Jones,richard.jones7905@email.com,12/4/2023,West,VIP
7906,James,Moore,james.moore7906@email.com,3/18/2023,East,Occasional
7907,Nancy,Johnson,nancy.johnson7907@email.com,7/26/2023,South,Occasional
7908,Lisa,Lee,lisa.lee7908@email.com,12/1/2023,West,VIP
7909,Elizabeth,Hernandez,elizabeth.hernandez7909@email.com,11/15/2023,North,Regular
7910,Richard,Anderson,richard.anderson7910@email.com,2/9/2023,West,Occasional
7911,Robert,Jackson,robert.jackson7911@email.com,6/27/2023,Central,Occasional
7912,Lisa,Miller,lisa.miller7912@email.com,12/25/2023,South,Occasional
7913,Linda,Gonzalez,linda.gonzalez7913@email.com,4/7/2023,South,Occasional
7914,Karen,Jones,karen.jones7914@email.com,11/26/2023,East,VIP
7915,Sarah,Smith,sarah.smith7915@email.com,11/27/2023,North,Occasional
7916,Sarah,Anderson,sarah.anderson7916@email.com,11/29/2023,Central,Occasional
7917,Patricia,Moore,patricia.moore7917@email.com,11/22/2023,East,Occasional
7918,Mary,Johnson,mary.johnson7918@email.com,8/12/2023,West,Regular
7919,Barbara,Taylor,barbara.taylor7919@email.com,12/1/2023,Central,Regular
7920,James,Smith,james.smith7920@email.com,12/24/2023,South,Occasional
7921,David,Lee,david.lee7921@email.com,1/1/2023,Central,Occasional
7922,Christopher,Thomas,christopher.thomas7922@email.com,7/16/2023,East,Occasional
7923,Nancy,Davis,nancy.davis7923@email.com,11/16/2023,North,Regular
7924,Joseph,Martin,joseph.martin7924@email.com,11/22/2023,East,Occasional
7925,Linda,Johnson,linda.johnson7925@email.com,12/30/2023,South,Occasional
7926,Thomas,Jackson,thomas.jackson7926@email.com,11/3/2023,West,Regular
7927,Patricia,Miller,patricia.miller7927@email.com,12/25/2023,East,Occasional
7928,Mary,Brown,mary.brown7928@email.com,10/7/2023,East,Occasional
7929,David,Martinez,david.martinez7929@email.com,10/5/2023,Central,Occasional
7930,Sarah,Martinez,sarah.martinez7930@email.com,11/22/2023,North,Occasional
7931,Thomas,Garcia,thomas.garcia7931@email.com,1/2/2023,West,Regular
7932,David,Davis,david.davis7932@email.com,11/14/2023,South,Occasional
7933,Elizabeth,Williams,elizabeth.williams7933@email.com,11/14/2023,North,VIP
7934,David,Garcia,david.garcia7934@email.com,12/21/2023,North,Occasional
7935,Sarah,Taylor,sarah.taylor7935@email.com,6/26/2023,North,Occasional
7936,Patricia,Miller,patricia.miller7936@email.com,11/15/2023,North,Occasional
7937,Christopher,Rodriguez,christopher.rodriguez7937@email.com,12/28/2023,East,Occasional
7938,Barbara,Brown,barbara.brown7938@email.com,12/31/2023,West,Regular
7939,Mary,Rodriguez,mary.rodriguez7939@email.com,7/11/2023,North,Regular
7940,Charles,Martin,charles.martin7940@email.com,4/19/2023,South,Occasional
7941,Robert,Thomas,robert.thomas7941@email.com,11/16/2023,South,Occasional
7942,Richard,Moore,richard.moore7942@email.com,10/26/2023,East,Occasional
7943,Thomas,Anderson,thomas.anderson7943@email.com,4/14/2023,North,Occasional
7944,Robert,Thompson,robert.thompson7944@email.com,12/5/2023,Central,VIP
7945,Mary,Lopez,mary.lopez7945@email.com,7/30/2023,North,Occasional
7946,Robert,Martinez,robert.martinez7946@email.com,3/5/2023,South,Occasional
7947,Karen,Martinez,karen.martinez7947@email.com,3/12/2023,East,Occasional
7948,John,Jackson,john.jackson7948@email.com,11/6/2023,West,Occasional
7949,Michael,Wilson,michael.wilson7949@email.com,11/7/2023,East,Occasional
7950,Michael,Williams,michael.williams7950@email.com,6/11/2023,Central,Occasional
7951,William,Lopez,william.lopez7951@email.com,10/10/2023,North,Occasional
7952,Sarah,Jackson,sarah.jackson7952@email.com,12/18/2023,East,Occasional
7953,Linda,Lee,linda.lee7953@email.com,2/25/2023,Central,Occasional
7954,Sarah,Jackson,sarah.jackson7954@email.com,7/30/2023,South,Regular
7955,Nancy,Johnson,nancy.johnson7955@email.com,12/30/2023,East,Regular
7956,Michael,Davis,michael.davis7956@email.com,12/21/2023,Central,Occasional
7957,Linda,Brown,linda.brown7957@email.com,7/17/2023,North,Occasional
7958,David,Smith,david.smith7958@email.com,1/1/2024,South,Occasional
7959,William,Smith,william.smith7959@email.com,11/22/2023,South,Occasional
7960,Sarah,Wilson,sarah.wilson7960@email.com,8/8/2023,Central,Regular
7961,Mary,Thomas,mary.thomas7961@email.com,7/19/2023,North,Occasional
7962,Joseph,Hernandez,joseph.hernandez7962@email.com,9/17/2023,Central,Occasional
7963,Susan,Miller,susan.miller7963@email.com,1/15/2023,East,Regular
7964,Jessica,Miller,jessica.miller7964@email.com,10/12/2023,Central,Occasional
7965,Robert,Miller,robert.miller7965@email.com,12/26/2023,Central,Occasional
7966,John,Martin,john.martin7966@email.com,10/25/2023,Central,Regular
7967,Joseph,Thomas,joseph.thomas7967@email.com,10/5/2023,West,Occasional
7968,Thomas,White,thomas.white7968@email.com,3/12/2023,North,VIP
7969,Thomas,Thompson,thomas.thompson7969@email.com,12/2/2023,West,Occasional
7970,Richard,Anderson,richard.anderson7970@email.com,12/18/2023,South,Occasional
7971,Christopher,Williams,christopher.williams7971@email.com,10/6/2023,Central,Occasional
7972,James,Gonzalez,james.gonzalez7972@email.com,7/24/2023,Central,Occasional
7973,Thomas,Williams,thomas.williams7973@email.com,3/23/2023,West,Occasional
7974,Barbara,Garcia,barbara.garcia7974@email.com,10/23/2023,East,Occasional
7975,Thomas,Smith,thomas.smith7975@email.com,2/8/2023,West,Occasional
7976,Jennifer,Lee,jennifer.lee7976@email.com,10/7/2023,Central,Occasional
7977,Joseph,Martin,joseph.martin7977@email.com,4/22/2023,North,VIP
7978,Mary,Taylor,mary.taylor7978@email.com,10/21/2023,North,Occasional
7979,Elizabeth,Rodriguez,elizabeth.rodriguez7979@email.com,10/25/2023,West,Occasional
7980,Mary,Rodriguez,mary.rodriguez7980@email.com,10/1/2023,South,Regular
7981,Susan,Hernandez,susan.hernandez7981@email.com,12/21/2023,West,Occasional
7982,Christopher,Jones,christopher.jones7982@email.com,12/8/2023,North,Regular
7983,Nancy,Taylor,nancy.taylor7983@email.com,8/5/2023,West,Occasional
7984,Susan,Martinez,susan.martinez7984@email.com,10/11/2023,Central,Occasional
7985,Jessica,Lee,jessica.lee7985@email.com,4/24/2023,North,Occasional
7986,Lisa,Moore,lisa.moore7986@email.com,10/3/2023,South,Occasional
7987,Jennifer,Lee,jennifer.lee7987@email.com,12/28/2023,South,Occasional
7988,Robert,Wilson,robert.wilson7988@email.com,9/27/2023,Central,Occasional
7989,Barbara,Williams,barbara.williams7989@email.com,11/21/2023,West,Occasional
7990,Christopher,Brown,christopher.brown7990@email.com,11/5/2023,South,Occasional
7991,Barbara,Garcia,barbara.garcia7991@email.com,3/3/2023,West,Occasional
7992,Richard,Jones,richard.jones7992@email.com,10/16/2023,Central,Regular
7993,Lisa,Rodriguez,lisa.rodriguez7993@email.com,12/17/2023,West,Occasional
7994,Jennifer,Anderson,jennifer.anderson7994@email.com,12/27/2023,East,Occasional
7995,Karen,Thomas,karen.thomas7995@email.com,3/11/2023,North,Occasional
7996,James,Anderson,james.anderson7996@email.com,7/25/2023,East,Occasional
7997,Patricia,Hernandez,patricia.hernandez7997@email.com,5/31/2023,West,Occasional
7998,Robert,Brown,robert.brown7998@email.com,12/24/2023,West,Occasional
7999,David,Wilson,david.wilson7999@email.com,12/15/2023,East,Occasional
8000,Nancy,Martinez,nancy.martinez8000@email.com,11/19/2023,Central,Occasional
8001,Richard,Anderson,richard.anderson8001@email.com,12/9/2023,Central,Occasional
8002,Joseph,Garcia,joseph.garcia8002@email.com,11/8/2023,West,Occasional
8003,Mary,Wilson,mary.wilson8003@email.com,2/20/2023,East,Occasional
8004,William,Brown,william.brown8004@email.com,12/11/2023,West,Occasional
8005,Linda,Moore,linda.moore8005@email.com,10/3/2023,Central,Regular
8006,Linda,Martin,linda.martin8006@email.com,12/6/2023,Central,Occasional
8007,Karen,Taylor,karen.taylor8007@email.com,12/12/2023,East,Occasional
8008,William,Wilson,william.wilson8008@email.com,8/4/2023,South,Occasional
8009,Susan,Williams,susan.williams8009@email.com,11/15/2023,West,Occasional
8010,William,Lee,william.lee8010@email.com,10/14/2023,East,Regular
8011,Christopher,Williams,christopher.williams8011@email.com,10/24/2023,South,Occasional
8012,Jessica,Davis,jessica.davis8012@email.com,1/3/2023,West,VIP
8013,Lisa,Williams,lisa.williams8013@email.com,11/7/2023,West,Occasional
8014,Richard,Lee,richard.lee8014@email.com,10/27/2023,West,VIP
8015,Karen,Johnson,karen.johnson8015@email.com,2/12/2023,North,VIP
8016,Patricia,Wilson,patricia.wilson8016@email.com,10/7/2023,Central,Occasional
8017,Barbara,Hernandez,barbara.hernandez8017@email.com,5/8/2023,North,VIP
8018,Jessica,Taylor,jessica.taylor8018@email.com,7/24/2023,South,Occasional
8019,Jessica,Martinez,jessica.martinez8019@email.com,11/30/2023,South,Occasional
8020,James,Lee,james.lee8020@email.com,12/15/2023,East,Occasional
8021,Sarah,Jackson,sarah.jackson8021@email.com,8/23/2023,South,VIP
8022,Michael,Garcia,michael.garcia8022@email.com,11/11/2023,East,Occasional
8023,Richard,Jackson,richard.jackson8023@email.com,1/24/2023,West,VIP
8024,Sarah,Thompson,sarah.thompson8024@email.com,2/3/2023,North,Occasional
8025,John,Miller,john.miller8025@email.com,5/10/2023,North,Occasional
8026,Elizabeth,Johnson,elizabeth.johnson8026@email.com,7/28/2023,East,Regular
8027,Joseph,Wilson,joseph.wilson8027@email.com,5/12/2023,South,Regular
8028,Charles,Lee,charles.lee8028@email.com,10/7/2023,West,Regular
8029,Susan,Thompson,susan.thompson8029@email.com,7/2/2023,North,Occasional
8030,Michael,Martinez,michael.martinez8030@email.com,9/9/2023,East,VIP
8031,Susan,Smith,susan.smith8031@email.com,11/14/2023,Central,Occasional
8032,Michael,White,michael.white8032@email.com,10/9/2023,Central,Occasional
8033,David,Lopez,david.lopez8033@email.com,10/15/2023,West,Occasional
8034,Charles,Garcia,charles.garcia8034@email.com,12/23/2023,East,Occasional
8035,Jennifer,Taylor,jennifer.taylor8035@email.com,3/26/2023,South,VIP
8036,Patricia,Gonzalez,patricia.gonzalez8036@email.com,5/21/2023,South,VIP
8037,Nancy,Davis,nancy.davis8037@email.com,3/10/2023,Central,Occasional
8038,Joseph,White,joseph.white8038@email.com,10/10/2023,East,Regular
8039,Daniel,Jones,daniel.jones8039@email.com,6/8/2023,East,Occasional
8040,Thomas,Wilson,thomas.wilson8040@email.com,9/13/2023,East,Occasional
8041,Mary,Martinez,mary.martinez8041@email.com,8/30/2023,West,VIP
8042,Christopher,Lee,christopher.lee8042@email.com,5/21/2023,Central,Occasional
8043,Lisa,Taylor,lisa.taylor8043@email.com,11/24/2023,North,Occasional
8044,James,Wilson,james.wilson8044@email.com,12/4/2023,North,VIP
8045,Karen,Jackson,karen.jackson8045@email.com,5/30/2023,East,Occasional
8046,Karen,Taylor,karen.taylor8046@email.com,10/20/2023,South,VIP
8047,Christopher,Rodriguez,christopher.rodriguez8047@email.com,12/15/2023,Central,VIP
8048,Elizabeth,Taylor,elizabeth.taylor8048@email.com,10/15/2023,West,Occasional
8049,Mary,Garcia,mary.garcia8049@email.com,10/17/2023,North,VIP
8050,Christopher,Lopez,christopher.lopez8050@email.com,10/21/2023,Central,VIP
8051,Thomas,Rodriguez,thomas.rodriguez8051@email.com,10/6/2023,East,Occasional
8052,Elizabeth,Brown,elizabeth.brown8052@email.com,4/25/2023,East,Regular
8053,William,Rodriguez,william.rodriguez8053@email.com,11/2/2023,North,Occasional
8054,James,Wilson,james.wilson8054@email.com,4/21/2023,North,Occasional
8055,Linda,Jackson,linda.jackson8055@email.com,10/9/2023,East,Regular
8056,Joseph,Moore,joseph.moore8056@email.com,12/2/2023,East,Occasional
8057,Karen,Smith,karen.smith8057@email.com,4/18/2023,North,Regular
8058,Jennifer,Williams,jennifer.williams8058@email.com,2/6/2023,South,Occasional
8059,Christopher,Jones,christopher.jones8059@email.com,10/8/2023,Central,VIP
8060,William,Rodriguez,william.rodriguez8060@email.com,10/11/2023,Central,Occasional
8061,Joseph,Lee,joseph.lee8061@email.com,1/27/2023,West,VIP
8062,James,Anderson,james.anderson8062@email.com,11/14/2023,North,Occasional
8063,Robert,Gonzalez,robert.gonzalez8063@email.com,4/5/2023,West,Occasional
8064,William,White,william.white8064@email.com,4/14/2023,South,Occasional
8065,Joseph,Jones,joseph.jones8065@email.com,10/29/2023,Central,Occasional
8066,William,Thomas,william.thomas8066@email.com,10/27/2023,Central,Occasional
8067,Lisa,Lee,lisa.lee8067@email.com,10/15/2023,Central,Occasional
8068,Nancy,Hernandez,nancy.hernandez8068@email.com,10/9/2023,South,Occasional
8069,Karen,Wilson,karen.wilson8069@email.com,4/10/2023,West,Occasional
8070,Patricia,Taylor,patricia.taylor8070@email.com,11/26/2023,East,VIP
8071,Nancy,Jackson,nancy.jackson8071@email.com,4/25/2023,Central,Occasional
8072,Joseph,White,joseph.white8072@email.com,3/20/2023,Central,Regular
8073,Robert,Martin,robert.martin8073@email.com,11/8/2023,East,VIP
8074,Karen,Jackson,karen.jackson8074@email.com,10/31/2023,East,Occasional
8075,Sarah,Thomas,sarah.thomas8075@email.com,7/4/2023,East,Occasional
8076,Michael,Miller,michael.miller8076@email.com,10/10/2023,West,Occasional
8077,Linda,Williams,linda.williams8077@email.com,4/20/2023,East,Occasional
8078,David,Gonzalez,david.gonzalez8078@email.com,11/12/2023,West,Occasional
8079,Joseph,Gonzalez,joseph.gonzalez8079@email.com,12/25/2023,South,VIP
8080,James,Smith,james.smith8080@email.com,3/29/2023,West,Occasional
8081,Barbara,Thompson,barbara.thompson8081@email.com,10/16/2023,East,Occasional
8082,Thomas,Thompson,thomas.thompson8082@email.com,8/26/2023,North,Occasional
8083,Elizabeth,Brown,elizabeth.brown8083@email.com,6/16/2023,South,Occasional
8084,Christopher,Johnson,christopher.johnson8084@email.com,8/4/2023,South,VIP
8085,Daniel,Smith,daniel.smith8085@email.com,12/4/2023,West,Occasional
8086,Richard,Martin,richard.martin8086@email.com,10/21/2023,West,Occasional
8087,Nancy,Garcia,nancy.garcia8087@email.com,9/12/2023,East,Occasional
8088,Richard,Garcia,richard.garcia8088@email.com,10/27/2023,Central,Occasional
8089,Michael,Williams,michael.williams8089@email.com,11/17/2023,South,Occasional
8090,Michael,Moore,michael.moore8090@email.com,12/3/2023,North,Occasional
8091,Joseph,Martin,joseph.martin8091@email.com,12/19/2023,East,Occasional
8092,Barbara,Rodriguez,barbara.rodriguez8092@email.com,5/18/2023,North,Occasional
8093,Charles,Gonzalez,charles.gonzalez8093@email.com,6/11/2023,Central,Occasional
8094,Christopher,Gonzalez,christopher.gonzalez8094@email.com,11/28/2023,South,Occasional
8095,James,Jackson,james.jackson8095@email.com,3/14/2023,West,Occasional
8096,Nancy,Williams,nancy.williams8096@email.com,8/19/2023,South,Occasional
8097,Susan,Taylor,susan.taylor8097@email.com,10/10/2023,West,VIP
8098,Nancy,Brown,nancy.brown8098@email.com,3/21/2023,East,VIP
8099,Patricia,Smith,patricia.smith8099@email.com,2/15/2023,Central,Occasional
8100,Robert,Smith,robert.smith8100@email.com,10/24/2023,North,Regular
8101,Lisa,Lopez,lisa.lopez8101@email.com,2/9/2023,Central,Occasional
8102,Richard,Anderson,richard.anderson8102@email.com,1/5/2023,North,Occasional
8103,Mary,White,mary.white8103@email.com,11/27/2023,North,Occasional
8104,James,Garcia,james.garcia8104@email.com,11/14/2023,East,Occasional
8105,Daniel,Martinez,daniel.martinez8105@email.com,8/3/2023,West,Occasional
8106,Joseph,Miller,joseph.miller8106@email.com,10/29/2023,West,Occasional
8107,Barbara,Williams,barbara.williams8107@email.com,6/22/2023,North,Occasional
8108,David,Martin,david.martin8108@email.com,12/12/2023,South,Regular
8109,Karen,Martinez,karen.martinez8109@email.com,8/7/2023,South,VIP
8110,Daniel,Thomas,daniel.thomas8110@email.com,8/3/2023,North,Occasional
8111,David,Davis,david.davis8111@email.com,8/25/2023,South,Occasional
8112,James,Hernandez,james.hernandez8112@email.com,11/24/2023,South,Occasional
8113,James,Thomas,james.thomas8113@email.com,2/5/2023,West,VIP
8114,Michael,Johnson,michael.johnson8114@email.com,11/29/2023,West,VIP
8115,Mary,Thomas,mary.thomas8115@email.com,12/25/2023,West,Occasional
8116,Richard,Martin,richard.martin8116@email.com,11/6/2023,West,VIP
8117,Charles,Johnson,charles.johnson8117@email.com,12/16/2023,West,Occasional
8118,Charles,Lee,charles.lee8118@email.com,8/29/2023,West,Occasional
8119,Nancy,Miller,nancy.miller8119@email.com,10/19/2023,East,Occasional
8120,Mary,Jackson,mary.jackson8120@email.com,7/18/2023,North,Occasional
8121,William,Martin,william.martin8121@email.com,2/5/2023,South,VIP
8122,Thomas,Davis,thomas.davis8122@email.com,10/7/2023,West,Occasional
8123,Barbara,White,barbara.white8123@email.com,10/16/2023,Central,Occasional
8124,Thomas,Jones,thomas.jones8124@email.com,12/4/2023,West,Regular
8125,Richard,Taylor,richard.taylor8125@email.com,10/3/2023,West,Occasional
8126,Joseph,Rodriguez,joseph.rodriguez8126@email.com,4/6/2023,South,VIP
8127,Mary,Jackson,mary.jackson8127@email.com,2/3/2023,East,Regular
8128,David,Jackson,david.jackson8128@email.com,1/9/2023,North,Occasional
8129,Michael,Miller,michael.miller8129@email.com,12/12/2023,North,VIP
8130,David,Gonzalez,david.gonzalez8130@email.com,9/25/2023,North,Regular
8131,Sarah,Garcia,sarah.garcia8131@email.com,4/4/2023,East,Occasional
8132,Richard,Martinez,richard.martinez8132@email.com,11/25/2023,North,Occasional
8133,Joseph,Williams,joseph.williams8133@email.com,6/16/2023,North,Occasional
8134,Nancy,Lee,nancy.lee8134@email.com,12/4/2023,North,Occasional
8135,Charles,Wilson,charles.wilson8135@email.com,8/29/2023,Central,VIP
8136,Linda,Brown,linda.brown8136@email.com,11/9/2023,North,Occasional
8137,Thomas,Williams,thomas.williams8137@email.com,7/15/2023,Central,Occasional
8138,James,Rodriguez,james.rodriguez8138@email.com,11/1/2023,North,Regular
8139,Lisa,Martinez,lisa.martinez8139@email.com,11/28/2023,North,Occasional
8140,Nancy,Moore,nancy.moore8140@email.com,12/19/2023,Central,Occasional
8141,Karen,Rodriguez,karen.rodriguez8141@email.com,9/11/2023,Central,Occasional
8142,John,White,john.white8142@email.com,2/7/2023,Central,Occasional
8143,Jennifer,Wilson,jennifer.wilson8143@email.com,10/1/2023,Central,VIP
8144,Karen,Taylor,karen.taylor8144@email.com,8/7/2023,North,Occasional
8145,Thomas,Williams,thomas.williams8145@email.com,5/30/2023,East,Occasional
8146,Susan,Lee,susan.lee8146@email.com,7/19/2023,North,VIP
8147,Joseph,Thompson,joseph.thompson8147@email.com,10/15/2023,East,Regular
8148,James,Wilson,james.wilson8148@email.com,8/29/2023,North,Occasional
8149,James,Hernandez,james.hernandez8149@email.com,6/26/2023,Central,Regular
8150,Nancy,Smith,nancy.smith8150@email.com,10/10/2023,West,Occasional
8151,Nancy,Jackson,nancy.jackson8151@email.com,6/15/2023,West,Regular
8152,James,Johnson,james.johnson8152@email.com,12/6/2023,North,Occasional
8153,Lisa,Taylor,lisa.taylor8153@email.com,2/17/2023,West,Regular
8154,Sarah,Martin,sarah.martin8154@email.com,3/19/2023,East,Occasional
8155,Christopher,Anderson,christopher.anderson8155@email.com,11/27/2023,North,Occasional
8156,Charles,Lopez,charles.lopez8156@email.com,4/19/2023,South,Occasional
8157,John,Martin,john.martin8157@email.com,2/12/2023,North,VIP
8158,Richard,Davis,richard.davis8158@email.com,10/13/2023,South,Occasional
8159,Joseph,Thomas,joseph.thomas8159@email.com,8/31/2023,North,Occasional
8160,Charles,Martinez,charles.martinez8160@email.com,3/26/2023,West,Occasional
8161,Linda,Martin,linda.martin8161@email.com,7/4/2023,East,Regular
8162,Daniel,Rodriguez,daniel.rodriguez8162@email.com,12/8/2023,North,Regular
8163,Christopher,Smith,christopher.smith8163@email.com,11/21/2023,East,Occasional
8164,Karen,Rodriguez,karen.rodriguez8164@email.com,12/11/2023,East,Occasional
8165,Patricia,Miller,patricia.miller8165@email.com,7/5/2023,East,Occasional
8166,Linda,Garcia,linda.garcia8166@email.com,4/15/2023,West,Occasional
8167,Thomas,Miller,thomas.miller8167@email.com,5/5/2023,North,Occasional
8168,Jennifer,Hernandez,jennifer.hernandez8168@email.com,12/3/2023,South,Regular
8169,William,White,william.white8169@email.com,12/5/2023,Central,Regular
8170,Lisa,Thomas,lisa.thomas8170@email.com,8/10/2023,East,Occasional
8171,Jennifer,Moore,jennifer.moore8171@email.com,12/6/2023,South,Occasional
8172,James,Wilson,james.wilson8172@email.com,12/20/2023,East,Occasional
8173,Lisa,Taylor,lisa.taylor8173@email.com,11/22/2023,Central,Regular
8174,Barbara,Johnson,barbara.johnson8174@email.com,12/14/2023,Central,Regular
8175,Richard,Garcia,richard.garcia8175@email.com,11/17/2023,Central,Occasional
8176,Jennifer,Jackson,jennifer.jackson8176@email.com,11/4/2023,North,Occasional
8177,Jennifer,Lee,jennifer.lee8177@email.com,9/17/2023,West,Occasional
8178,Richard,Smith,richard.smith8178@email.com,7/8/2023,East,Occasional
8179,Nancy,Jones,nancy.jones8179@email.com,4/14/2023,North,Occasional
8180,Joseph,Lopez,joseph.lopez8180@email.com,2/2/2023,North,Occasional
8181,Robert,Lee,robert.lee8181@email.com,1/13/2023,South,Occasional
8182,Patricia,Martinez,patricia.martinez8182@email.com,8/16/2023,West,Occasional
8183,Richard,White,richard.white8183@email.com,12/23/2023,West,Regular
8184,Jessica,Williams,jessica.williams8184@email.com,11/5/2023,Central,Occasional
8185,Jessica,Smith,jessica.smith8185@email.com,12/20/2023,East,Regular
8186,Jennifer,Moore,jennifer.moore8186@email.com,10/9/2023,North,Occasional
8187,Daniel,Jones,daniel.jones8187@email.com,4/25/2023,Central,Occasional
8188,David,Anderson,david.anderson8188@email.com,7/6/2023,South,Occasional
8189,Jessica,Gonzalez,jessica.gonzalez8189@email.com,11/25/2023,East,VIP
8190,Christopher,Hernandez,christopher.hernandez8190@email.com,3/21/2023,South,Regular
8191,Sarah,Thompson,sarah.thompson8191@email.com,11/26/2023,West,Occasional
8192,Nancy,Rodriguez,nancy.rodriguez8192@email.com,3/9/2023,Central,Occasional
8193,Lisa,Gonzalez,lisa.gonzalez8193@email.com,10/26/2023,North,Occasional
8194,Sarah,Thompson,sarah.thompson8194@email.com,7/12/2023,North,Occasional
8195,Susan,Jackson,susan.jackson8195@email.com,11/30/2023,South,Occasional
8196,William,Hernandez,william.hernandez8196@email.com,11/12/2023,Central,Regular
8197,Lisa,Jones,lisa.jones8197@email.com,2/6/2023,West,VIP
8198,Charles,Taylor,charles.taylor8198@email.com,7/13/2023,North,Regular
8199,Jennifer,Thomas,jennifer.thomas8199@email.com,12/25/2023,West,Occasional
8200,Patricia,Johnson,patricia.johnson8200@email.com,10/9/2023,South,Occasional
8201,Elizabeth,Gonzalez,elizabeth.gonzalez8201@email.com,11/30/2023,West,Occasional
8202,David,Lee,david.lee8202@email.com,10/18/2023,West,Occasional
8203,John,Jones,john.jones8203@email.com,12/10/2023,Central,Occasional
8204,Karen,Jackson,karen.jackson8204@email.com,1/1/2023,Central,Occasional
8205,Thomas,Gonzalez,thomas.gonzalez8205@email.com,9/26/2023,North,VIP
8206,James,Anderson,james.anderson8206@email.com,10/16/2023,South,Occasional
8207,Michael,White,michael.white8207@email.com,5/6/2023,West,Occasional
8208,Thomas,Lee,thomas.lee8208@email.com,10/21/2023,Central,Regular
8209,William,Miller,william.miller8209@email.com,9/7/2023,South,Occasional
8210,Michael,Garcia,michael.garcia8210@email.com,1/1/2024,West,Occasional
8211,Susan,Miller,susan.miller8211@email.com,4/25/2023,North,Occasional
8212,John,Thompson,john.thompson8212@email.com,1/29/2023,East,Regular
8213,Barbara,White,barbara.white8213@email.com,10/17/2023,West,Occasional
8214,Jessica,Hernandez,jessica.hernandez8214@email.com,7/12/2023,Central,Occasional
8215,William,Garcia,william.garcia8215@email.com,12/16/2023,Central,Occasional
8216,Mary,Williams,mary.williams8216@email.com,8/30/2023,East,Occasional
